순번,구,가맹점,주소,동
8098,대덕구,정원식당,"대전광역시 대덕구 신탄진동로23번길 31, 103호,106호 (신탄진동,중앙연립)",신탄진동
26203,서구,정원이동통신,"대전광역시 서구 배재로 106, 101호 (도마동)",도마동
38933,유성구,정원인테리어,"대전광역시 유성구 계룡로55, 1층 127호 (봉명동,유성자이)",봉명동
6876,대덕구,정원카공업사,"대전광역시 대덕구 산업단지로 101,1층(신일동)",신일동
31570,서구,정유진국어학원,"대전광역시 서구 월평북로 87, 302호 (월평동,형원빌딩)",월평동
6725,중구,정육의 신,"대전광역시 중구 계룡로 922, 1층 117-2 (문화동,하우스토리2차)",문화동
37985,유성구,정육점,"대전광역시 유성구 와룡로136번길 75, 상가동 106호 (봉산동,봉산휴먼시아2단지아파트)",봉산동
14121,유성구,정육점 고기와,"대전광역시 유성구 원신흥남로12번길 41-6, 101호 (원신흥동)",원신흥동
37392,유성구,정육점 고기화,"대전광역시 유성구 지족로 362, 101호 (지족동,반석마을아파트3단지)",지족동
9701,서구,정윤정개인과외,대전광역시 서구 도솔로327번길 36 (괴정동),괴정동
1318,중구,정윤철 한의원,"대전광역시 중구 유천로132번길 37, 2층 (태평동,글로리아빌딩)",태평동
16881,중구,정윤호치과의원,대전광역시 중구 중앙로 72 (대흥동),대흥동
20890,서구,정은뷰티샵,"대전광역시 서구 문정로 128, 3층 (탄방동)",탄방동
12989,대덕구,정은영음악교습소,대전광역시 대덕구 덕암로125번안길 44 (덕암동),덕암동
24595,서구,정은종합공사,"대전광역시 서구 청사로 281, 2층 220호 (둔산동,샘머리아파트2단지)",둔산동
697,유성구,정은평미술영재교육원,대전광역시 유성구 봉명동 1블록도안마을1단지상가 203,봉명동
12540,유성구,정음,"대전광역시 유성구 반석로12번안길 7, 1층 102호 (반석동)",반석동
25726,대덕구,정이가,대전광역시 대덕구 대전로1177번길 20 (오정동),오정동
24606,서구,정이가네,대전광역시 서구 월평서로6번길 76 (월평동),월평동
1957,서구,정이랑 떡방,"대전광역시 서구 괴정로 188, 1층 (가장동)",가장동
30753,중구,정이엔지,대전광역시 중구 어덕마을로 32 (용두동),용두동
29683,서구,정인,"대전광역시 서구 대덕대로162번길 15, 2층 (갈마동,동아프라자)",갈마동
1589,동구,정인구 팥빵,"대전광역시 동구 동서대로 1689, 1층 EW104호 (용전동,대전복합터미널 (서관))",용전동
6353,서구,정인구 팥빵,"대전광역시 서구 계백로 1135, 1층 103호,104호 (가수원동,MK클리닉)",가수원동
24370,중구,정인구팥빵,"대전광역시 중구 계백로 1619, 101호 (유천동,벽산프라자)",유천동
33517,유성구,정인꽃집화원,대전광역시 유성구 유성대로155번길 20 (교촌동),교촌동
35867,중구,정인실사,"대전광역시 중구 대종로 522, 2층 (은행동)",은행동
6656,서구,정인철 개인과외,"대전광역시 서구 원도안로207번길 7-13, 203호 (도안동)",도안동
29963,서구,정인헤어,대전광역시 서구 대신2길 112 (도마동),도마동
1791,중구,정일 종합상사,대전광역시 중구 대종로386번길 44-1 (문창동),문창동
25488,서구,정일떡방앗간,대전광역시 서구 계백로1158번길 31 (가수원동),가수원동
39627,유성구,정일식품,"대전광역시 유성구 학하서로10번길9, 1층 101호 (계산동)",계산동
18814,동구,정일육류마트,대전광역시 동구 이화로 28 (대동),대동
34026,서구,정일품,대전광역시 서구 둔산대로117번길 29 (만년동),만년동
5151,서구,정일품,"대전광역시 서구 문정로89번길 10, 1층 (탄방동)",탄방동
2194,서구,정일품,"대전광역시 서구 정림동로7번길 22, 11호, 12호 (정림동,무지개종합시장)",정림동
27107,동구,정일품  떡,대전광역시 동구 동대전로 63 (대동),대동
510,유성구,정일품 설렁탕,"대전광역시 유성구 전민로 74, 1층 (전민동)",전민동
6721,서구,정일품설렁탕,"대전광역시 서구 둔산서로 5, 1층 101호 (둔산동)",둔산동
12589,서구,정일품축산,"대전광역시 서구 청사로 281, 104호 (둔산동,샘머리아파트 제주상가(샘머리코아))",둔산동
26125,서구,정일품축산 탄방점,"대전광역시 서구 문정로 138, 1층 (탄방동)",탄방동
37473,동구,정일품활어회,"대전광역시 동구 계족로 521, 2층 청주해장국 (용전동)",용전동
5025,서구,정일호 외과,대전광역시 서구 갈마1동 261-17,갈마동
3194,유성구,정임,"대전광역시 유성구 대정로28번안길 25, 1층 (대정동)",대정동
5596,대덕구,정자나무,대전광역시 대덕구 신탄진동 144-9번지 외 144-31 1층,신탄진동
33013,중구,정종원치과의원,대전광역시 중구 보문로 62 (부사동),부사동
18725,중구,정종한약국,대전광역시 중구 대종로 506 (은행동),은행동
18669,동구,정주명리체질건강원,"대전광역시 동구 대전로 437,1동201호(2층)(가오동)",가오동
14178,유성구,정지마실,"대전광역시 유성구 어은로57번길 7, 1층 (어은동)",어은동
10528,중구,정직한롤케이크,"대전광역시 중구 용두로 5-1, 1층 (용두동)",용두동
39148,동구,정직한상,"대전광역시 동구 계족로140번길33, 상가동 101-1호 (대동,펜타뷰)",대동
17190,서구,정직한정육점,"대전광역시 서구 도안북로 107, 102호 (도안동,성광타워도안빌딩)",도안동
5376,대덕구,정진 하이테크,대전광역시 대덕구 대전로 1099 (오정동),오정동
7870,서구,정진숙헤어샵,"대전광역시 서구 남선로59번길 39, 1층 (탄방동)",탄방동
36401,동구,정진유통,대전광역시 동구 우암로296번길 66 (가양동),가양동
33247,동구,정진의원,"대전광역시 동구 옥천로 187, 7층 (판암동)",판암동
39382,동구,정진태권도,"대전광역시 동구 우암로192, 상가동 3층 301호 (가양동,아침마을@)",가양동
4446,동구,정참치,"대전광역시 동구 은어송로51번길 16-8, 2층 (가오동)",가오동
12737,서구,정창훈성형외과,대전광역시 서구 대덕대로 199 (둔산동),둔산동
678,중구,정쿠키,"대전광역시 중구 계백로1603번길 28-31, 1층 102호 (유천동)",유천동
968,유성구,정통 바비큐,"대전광역시 유성구 구즉로 74-15, 나동 105호 (송강동)",송강동
9252,유성구,정통돈칼,"대전광역시 유성구 신성남로 135, 1층,2층 (자운동)",자운동
22055,서구,정통집,"대전광역시 서구 대덕대로185번길 57, 1층 일부 (둔산동)",둔산동
8998,중구,정통집,대전광역시 중구 중앙로122번길 24 (대흥동),대흥동
19517,서구,정통집 가수원점,"대전광역시 서구 도안동로 9, 110호 111호 (가수원동,리더스프라자비)",가수원동
6794,서구,정통집 괴정롯데점,"대전광역시 서구 도솔로 383, 1층 (괴정동)",괴정동
18870,서구,정통집 대전시청점,"대전광역시 서구 둔산남로105번길 22, 103호 (둔산동)",둔산동
10457,서구,정통집 배재대점,"대전광역시 서구 도마로9번길 4, 1층 (도마동)",도마동
29516,대덕구,정통집 송촌점 ,"대전광역시 대덕구 송촌북로12번길 19, 1층 (송촌동)",송촌동
8471,동구,정통집 우송대점,"대전광역시 동구 동대전로131번길 5, 1층 (대동)",대동
20870,유성구,정통집 충남대점,"대전광역시 유성구 궁동로18번길 44, 1층 (궁동)",궁동
19528,유성구,정통집(관평점),"대전광역시 유성구 관들1길 1, 1층 (관평동)",관평동
37734,서구,정통집관저점,"대전광역시 서구 구봉로131번길 22, 1층 101호 (관저동)",관저동
8983,동구,정통짜장식당,대전광역시 동구 동대전로 102 (대동),대동
8993,동구,정통춘천닭갈비,대전광역시 동구 대전로448번길 82 (가오동),가오동
11148,유성구,정통춘천닭갈비,"대전광역시 유성구 관들2길 43,지상1층,(관평동)",관평동
19997,유성구,정통춘천닭갈비,"대전광역시 유성구 문지로 320, 102호 (문지동)",문지동
20397,유성구,정통춘천닭갈비,대전광역시 유성구 어은로51번길 6 (어은동),어은동
13903,유성구,정통춘천닭갈비,대전광역시 유성구 계룡로46번길 14 (봉명동),봉명동
37829,유성구,정통춘천닭갈비 봉명점,대전광역시 유성구 계룡로46번길 14 (봉명동),봉명동
24868,동구,정플라워,"대전광역시 동구 동대전로 51, 1층 (대동)",대동
33643,서구,정플란트치과의원,"대전광역시 서구 관저동로73번길 6, 2층 (관저동,관저라이프)",관저동
4775,동구,정하네,대전광역시 동구 중앙로204번길 28 (중동),중동
8946,유성구,정하스시,"대전광역시 유성구 지족북로66번길 65, 지상, ,1층 (지족동)",지족동
21932,서구,정헤어,"대전광역시 서구 갈마로 259, A동 1층 2호 (괴정동,삼천상가)",괴정동
19768,유성구,정헤어갤러리,대전광역시 유성구 원내로 31 (원내동),원내동
37471,중구,정헤어샵,"대전광역시 중구 서문로25번길 51, 1층 (문화동)",문화동
38685,서구,정현가마솥밥,"대전광역시 서구 둔산중로134번길 39, 104호 (둔산동)",둔산동
20882,중구,정현슈퍼,대전광역시 중구 유천로86번길 10 (유천동),유천동
19162,서구,정현시스템,"대전광역시 서구 도안남로 148, 105호 (관저동,봉우타워)",관저동
38208,유성구,정현식당,"대전광역시 유성구 유성대로736번길 5, 1층 (장대동)",장대동
13925,중구,정현헤어아트,"대전광역시 중구 계룡로874번길 55, 101호 (오류동)",오류동
23342,서구,정호철물점,"대전광역시 서구 도마로 60, 상가 13호 (도마동,삼정)",도마동
17199,유성구,정회란헤어홀릭,"대전광역시 유성구 노은서로112번길 94, 1층 102호 (노은동,노은노블레스)",노은동
17172,서구,정훈카엔지니어샵,대전광역시 서구 봉우로48번길 24-15,관저동
16384,중구,정희네,"대전광역시 중구 태평로 71, 지하층 102호 (태평동,삼부프라자)",태평동
31443,서구,정희진,"대전광역시 서구 계룡로615번길 51, 2층 202호 (탄방동)",탄방동
14824,유성구,제갈량양푼이동태찌개,"대전광역시 유성구 계룡로38번길 8, 1층 (봉명동)",봉명동
38643,유성구,제갈밥상,"대전광역시 유성구 계룡로26번길31, 지상1층 (구암동,왕성그린빌라)",구암동
13755,서구,제그,"대전광역시 서구 도마로 39,1층(도마동)",도마동
34856,서구,제나쌤의 영어교실,"대전광역시 서구 둔산로 223, 7동 1004호 (둔산동,청솔아파트)",둔산동
15488,서구,제나한의원,대전광역시 서구 둔산동 1165번지 선우빌딩 2층,둔산동
9591,서구,제네스성형외과,대전광역시 서구 둔산동 1169번지,둔산동
31145,유성구,제뉴인영어교습소,"대전광역시 유성구 죽동로298번길 42, 1동 1층 1호 (죽동,이룸하우스)",죽동
21512,유성구,제니스엔틱,"대전광역시 유성구 대덕대로 530,대덕첨단산업유통상가가-102,103호(도룡동)",도룡동
33086,대덕구,제니헤어,대전광역시 대덕구 송촌북로 30 (송촌동),송촌동
26355,동구,제니헤어,"대전광역시 동구 한밭대로1254번길 112, 지하1층 ,1층 (용전동)",용전동
14927,유성구,제닉스PC방,"대전광역시 유성구 대학로 34, B101호 (봉명동,노블레스타워)",봉명동
21450,서구,제라,대전광역시 서구 길마루길 93 (평촌동),평촌동
39766,유성구,제라드 맥스짐,"대전광역시 유성구 테크노1로12-28, 2층 224-228호 (관평동,메종드세이)",관평동
25400,대덕구,제로100피씨 대전본점,"대전광역시 대덕구 계족산로81번길 64, 401호 (송촌동,마리스빌딩)",송촌동
15064,대덕구,제로스인터내셔널,"대전광역시 대덕구 한남로 37, 1층 103호 (오정동)",오정동
29468,서구,제로스페이스 스터디카페,"대전광역시 서구 계백로860번길 72, 3층 (관저동,코끼리)",관저동
11465,중구,제로존,대전광역시 중구 선화서로 57 (선화동),선화동
20927,유성구,제로테크,대전광역시 유성구 유성대로654번길 54 (구암동),구암동
36604,동구,제롬커피앤바이츠,"대전광역시 동구 하소로76번길 33, 1,2층 (하소동)",하소동
8074,서구,제르데,"대전광역시 서구 관저남로83번길 27, 1층 101호 (관저동)",관저동
36920,서구,제멜리부티크,"대전광역시 서구 원도안로241번길 23-13, 1층 101호 제멜리 (도안동)",도안동
22171,유성구,제민한의원,대전광역시 유성구 장대동 22블록2-1롯트,장대동
7540,유성구,제비다방,"대전광역시 유성구 문화원로 150, 1층 106호 (봉명동,봉명프라자)",봉명동
34167,서구,제비미용실,대전광역시 서구 문정로112번안길 46 (탄방동),탄방동
22679,중구,제비표페인트,"대전광역시 중구 보문산로 75, 1층 (산성동)",산성동
19748,동구,제삼기획,대전광역시 동구 중동 63-2,중동
36178,중구,제삿날,"대전광역시 중구 문화로22번길 27, 1층 (산성동)",산성동
